"","Comuna","subsidiada","decil","escolaridad","ingreso","mater_aceptable","sanea_aceptable","calidad_aceptable","sin_allega_int","sin_allega_ext","sin_hacina"
"148","Cañete",0.695944609880405,-0.666666666666667,0.264522697375189,0.308535495780399,0.99041128874121,0.198621298452758,1.4797480484694,0.0749597215752435,0.0173256989724296,0.176436310878582
"149","Contulmo",0.535932152953429,1,0.0858956329342737,-0.0808165609090479,0.406648190703419,0.0932379246739876,0.421677284019836,0.118307486212305,0.050321199143469,0.0904840728329767
"150","Curanilahue",-0.0724335730878719,0.5,0.128488137617486,0.333543464693528,0.00182918979747889,0.0161481994412448,0.0326643349133901,-0.0800421486351484,-0.0168911973776186,0.0671279282456504
"151","Tirúa",-0.224854237564518,1,0.138393352897435,-0.130947946468721,0.598155174713257,0.0940441817623101,0.635891041349344,0.192289533689828,0.012979971848569,0.190296342487736
"152","Los Ángeles",0.00188662404979776,0.5,0.0579637293845121,-0.146542096587471,0.153539272886583,0.0813919961706608,0.174792629301423,-0.00216845001635867,-0.0446416620996296,0.0872479263818898
"153","Antuco",0.0955671945203351,0,0.0735548849337942,0.0809655889376784,0.482595525841283,-0.126039914706105,0.224714201623827,0.028740519142927,-0.0570319498357719,0.125617404218117
"154","Cabrero",-0.361539212585772,-0.8,0.141645107188442,0.343852452988931,0.267002867051185,0.0303027158904567,0.19404141734306,0.0618589997019748,0.00494283589317839,0.124482372105587
"155","Laja",1.28123970914208,-0.333333333333333,0.0170704742053233,-0.180579508502663,0.262534426877477,0.0316300580762494,0.187079380026043,0.0512015088608012,0.00305379460976698,-0.0204866744470599
"156","Mulchén",0.548562326655292,3,0.0506751937436545,0.0551017743055541,0.239359542757859,0.0616943110438574,0.221668726474194,0.0066072283801374,-0.0100214281631972,0.0243230438549361
"157","Nacimiento",-0.11122827829715,-0.6,0.111710927152119,0.31339039859219,0.264200468412313,-0.0253080513813365,0.105907965609588,-0.122290437200812,-0.0534593986668148,0.0646276762894373
"158","Negrete",-0.365645940136515,0,-0.0176807945417011,-0.00356414511609274,0.44949782985574,0.0501211742553401,0.341089396669862,-0.144924728128285,0.0110395584176633,0.0435963281678923
"159","Quilaco",0.0170563535577808,0,0.0883698350662435,-0.124171013618135,0.396679349705984,0.118756562171891,0.303369890329013,0.0481666647198308,0.0136452241715399,0.11195146502707
"160","Quilleco",-0.282257416026968,-0.6,0.173649411934492,0.245776009917347,0.631858996304863,0.142345533943995,0.641657115189612,0.0269602088793794,0.05775169857937,-0.0177899366677187
"161","San Rosendo",1.0775625264498,-0.5,0.0628848859698386,-0.0565938877520374,0.409648488830486,0.151165886612504,0.463100207564576,-0.00404982517482517,-0.0721345569070374,0.218520848310568
"162","Santa Bárbara",-0.442577563854201,0,0.0877959885560951,0.084403733594098,0.469181051867387,0.145883549804913,0.580185878113133,0.187818596105697,-0.004143979338616,0.167586553174649
"163","Tucapel",0.17101116906857,0,0.0396535511731872,0.0856126900880753,0.178699072386201,0.156397092875697,0.334909759368172,0.0212970542774802,-0.0185972237836722,0.0445340341146998
"164","Yumbel",0.611993224527972,1,0.0227271196422206,-0.12645285328957,0.092956865038527,0.0774621131931871,0.156660263196912,-0.152417115699093,-0.00253380325329813,0.0445337684470227
"165","Temuco",-0.0327607782572044,0,0.0670795701304032,0.00812884458138222,0.148915635338206,-0.00178987129472115,0.0852689340170807,-0.0793262434166901,0.00226381843091125,0.0673998435995339
"166","Carahue",0.291637279066149,-0.5,0.152305350329191,0.567986214927019,0.746466378936483,-0.148253547874017,0.130048972653043,0.00405912207650411,0.00557422739568814,0.100305284427868
"167","Cunco",-0.635504421602544,-0.333333333333333,0.139533058075453,0.266091817363097,0.152757740137544,0.15525258380686,0.228615499357192,0.0043807453407814,0.00853477231429985,0.061521261922964
"168","Curarrehue",0.263120211534799,1,0.173248456862205,0.739882711658188,0.387694780860693,-0.154500873700319,-0.174320800843168,-0.12407607826153,0.00446670276123449,0.0979332155519812
"169","Freire",-0.367064380726709,0,0.214336059078528,0.513336121562175,0.182000718326578,0.069178166262684,0.140114161785971,-0.0573178227699783,0,0.153077729828186
"170","Galvarino",-0.0554880663209283,0,0.22881796167206,-0.18532685351548,0.456569530768724,-0.0297894682606278,0.0862280110364535,-0.161873956366015,0.0128889707236236,0.0592712137381693
"171","Gorbea",-0.0141342525811301,0.666666666666667,0.147082148627375,0.0624102368283944,0.177713649178764,-0.0570324890326805,0.127270364713776,-0.00952892019890524,-0.0273128932922747,0.0243830435523802
"172","Lautaro",0.140317634537823,-0.714285714285714,0.181753789098321,0.562295562637745,0.115108094436209,0.160915740402555,0.239714308667339,-0.102209888232078,-0.0083874900543846,0.0245442604123643
"173","Loncoche",0.389286061329595,-0.5,0.352380569171827,0.605263461121638,0.506195723433695,0.0320109171894893,0.283138307694033,-0.00664691150669878,0.00012577132264379,-0.0477091607104457
"174","Melipeuco",-0.48907131026618,1,0.211138566146789,0.143060563277167,0.289947063584376,-0.0261837482608,0.250257650216725,-0.0344759071223465,0.00370713623725668,-0.0125129984263852
"175","Nueva Imperial",0.0561230100631176,2,0.140067988078675,0.118204204045677,0.549194167904759,-0.11422556483781,0.0528909505931333,-0.0649149855453181,0.00521320679053597,0.168175217500013
"176","Padre Las Casas",-0.192950589820511,0,0.264096805309613,0.692929050673878,0.231175615615096,0.296634984524046,0.32028303810582,0.0622848023576394,0.0103648773910845,0.20357908562867
"177","Perquenco",-0.387770152617024,-0.5,0.344212943372146,0.597012019877951,0.224929947633912,0.517755508608916,0.455978226112346,0.113873527417578,0,0.11262023021129
"178","Pitrufquén",-0.089940478999201,-0.166666666666667,0.134330786011802,0.176795003119378,0.285239285589669,-0.0549355814899035,0.0443207554412303,-0.0814010920370427,0.0675680054405706,0.0884863036985599
"179","Pucón",0.46043715318561,0.142857142857143,0.149316299590261,0.115150172954013,0.270144661257994,0.0193572735313811,0.176895810771476,0.0149786406372594,0.0138505123990067,0.0619725579731945
"180","Saavedra",0.902944002878064,-0.666666666666667,0.244727112032332,0.580619937322707,0.513599274822965,1.04335775189144,1.23451519367451,-0.0802848260791406,0,-0.0388444062153841
"181","Teodoro Schmidt",-0.122966782061613,1,0.193995439624561,-0.0461789062742261,0.444509704202877,0.16215915134688,0.388368099539834,-0.0910770024063506,0.0151677937180054,0.179840120401385
"182","Toltén",-0.425708198039156,1,0.118215627645111,0.127931719798134,0.254514300777646,-0.276736485604279,-0.121823499356938,-0.314465420555939,0.0221219931271478,-0.0931165557285932
"183","Vilcún",-0.0963299972689582,0.5,-0.10131524670844,-0.289028466208751,0.10414313738251,-0.0372649179728826,-0.0481916326823188,0.0587963226352268,0.00191554571769115,0.110399478922219
"184","Villarrica",0.0800511482875922,1.66666666666667,0.059447803767076,0.181194229970154,0.0581375843110754,0.00130808740675621,0.0180921558995249,-0.116285669478595,-0.00467950444133826,-0.0313860985968127
"185","Cholchol",0.107703662436964,0.5,0.0525987841156203,0.0101762362998358,0.38169548099036,-0.206209990486284,0.0776164243597355,-0.195316928867996,0,0.115680484440531
"186","Angol",0.0262298213528705,0.5,0.0654525698495315,0.553597846068975,0.286756008688052,0.0205325608521571,0.303238650191239,-0.119711317292147,-0.107202312324589,0.141260756554781
"187","Collipulli",0.10797083466166,-0.5,0.186945654390432,0.132726658475964,0.372391897724578,-0.220095495795981,0.0799789995398426,-0.126540054518099,-0.0362256179394092,0.0364013511555112
"188","Curacautín",-0.407867981952701,0,0.182603851254757,0.407682987249756,0.115517794874633,0.0307691074248972,0.144389040297665,-0.0404458841128718,-0.0139367816091954,0.333217421542206
"189","Ercilla",0.274597174383746,0,0.299578174058503,0.148457651625621,1.5290619471551,0.288143728552908,0.939525933476205,-0.313541849365751,-0.0444520626214147,0.0465076702953367
"190","Lonquimay",-0.0709270811458853,-0.333333333333333,-0.0459914499631976,0.147066975520666,0.0919439044196388,-0.402544074220674,-0.27847021694518,0.0241338190371956,0,-0.0434398501480085
"191","Los Sauces",0.0299956794212444,-0.833333333333333,0.192777740271519,0.566071544272047,0.586858663894033,0.0101432961555809,0.422255989752531,-0.0185160044596538,-0.182596939991056,0.00061142030717607
"192","Lumaco",-0.247548943848109,0,0.163075613048695,0.251296690567893,0.943387965091401,-0.0325485251102885,0.673617816961523,0.0209493539056263,-0.174704643765118,0.0854873552917238
"193","Purén",0.609752169280369,-0.333333333333333,0.168175082876382,0.331556162298354,0.935822724175132,0.0617100319808895,0.66644007585083,-0.244786724742091,0.00949676389024811,0.0651382746365193
"194","Renaico",0.0671801274048466,0.4,0.0587488602080634,0.393885302535469,0.253956890864172,-0.0472919853679508,0.103147876897717,-0.0119610409993655,0.00524333213439444,0.144029356142558
"195","Traiguén",0.181613750086751,0,0.172099581851761,0.522868682620681,0.0309725165471174,0.0224171642723996,0.042126875873774,-0.0244020604509828,-0.0725385380407757,0.141867628969281
"196","Victoria",0.410046111851377,-0.2,0.128373068597685,0.0813396083622706,0.0622299626579245,0.0839416323571439,0.108742024515057,-0.0540922872824144,0,0.0265427767369364
"197","Puerto Montt",-0.252770781428467,0.5,0.173916094952388,0.0665601914910096,-0.0305241269482495,-0.0982251074947804,-0.138587580090912,-0.0489182676004377,0.0592160437669062,0.0474343829639695
"198","Calbuco",0.383616804211892,0,0.130360541865362,0.194019975687382,0.171809607259081,-0.124067840118165,-0.11460211660656,-0.00325417653673851,0.0170601362461827,0.0538080132567966
"199","Fresia",0.508440607680234,2,-0.0443995796772855,-0.31626228994273,0.066480076386812,-0.150586770327934,-0.166922843663143,-0.0541250430824987,0.0741112123974475,0.0616818816825591
"200","Frutillar",0.0466876859831554,0.25,0.0223869940307286,0.206021729297273,-0.0121442126689489,-0.0267770172005546,-0.0502255615663238,0.000940303399932209,0.0220706021951943,0.0118210305144747
"201","Los Muermos",0.0331862273935098,-0.6,0.10659602928258,-0.187750894621399,0.0183178827562294,-0.296827955765088,-0.361634483343223,0.0578124583705329,0.00598349814196635,0.0575275928521494
"202","Llanquihue",1.07571343354553,-0.5,0.0927563383642314,-0.325495253957143,0.152497381177994,0.0409434885303044,0.0868452553873148,-0.0935625106019503,0.00770992792893459,0.0212357472344924
"203","Maullín",0.485665825623773,2,0.0352337742956088,-0.0361782415565917,-0.0573335458441234,-0.0352195345915012,-0.040090100979053,0.0571627787011956,-0.00649228570943615,-0.0218544260124736
"204","Puerto Varas",-0.0371397064564771,0.333333333333333,0.228927702277431,0.114867687324818,0.474019079749313,-0.0266038181098912,0.252719568150582,-0.0669300840986209,0.00860583124184771,0.131667365409019
"205","Castro",-0.179245657657262,-0.3,0.13922145123463,0.482141804313627,0.0736513667093845,-0.103666928982667,-0.0674200394928362,0.137607434148307,0.00372771474878446,0.0478424117934797
"206","Ancud",0.57518474833077,5,-0.0179133107233552,-0.224338327737066,0.019736780992483,0.0272926591892335,0.0315914268731901,0.100818982600345,0.0286279122144091,0.0280902603172098
"207","Chonchi",1.85736104674916,-0.666666666666667,0.0746744510501319,0.0183406772697966,0.0439291799392548,-0.0518444454609739,-0.0284763366654709,0.242234921623395,0.0120654984199943,0.102495574800884
"208","Curaco de Vélez",-0.406098533652371,0.333333333333333,0.104433372317972,0.124836097551695,0.03404614518852,0.200674146559143,0.211730077927091,0.0580840402215196,0,0.0837511058684754
"209","Dalcahue",0.53922145935652,1.25,0.154138687426226,-0.152222611881842,0.119061317260216,0.183516040322515,0.194124136358924,0.164100692542987,0.017394993635978,0.0427861366558471
"210","Puqueldón",0.544420606136283,-0.666666666666667,0.0417934623905033,0.100876082960021,-0.0590592832634389,-0.582899682284928,-0.761349818214572,0.00249503328684581,0,-0.0455071199729694
"211","Queilén",1.41832558425627,0,0.106468217309723,-0.191368922089194,0.0578684429641966,-0.141179056364169,-0.126808347347155,0.136118461521907,0,-0.0280963829591742
"212","Quellón",-0.377847595318713,-0.75,-0.00292860468531956,0.0571707899215215,0.0473225391586726,-0.343453344415253,-0.342788551753775,0.304410589926422,-0.00204493750159762,0.0583382801179937
"213","Quemchi",0.788141158988384,5,0.0494333731097066,-0.367275698324797,0.0245918514440617,0.121544371649456,0.135376368011012,0.158801664834851,0.00679501698754249,0.0798474993670524
"214","Quinchao",-0.534224846132028,3,0.026565276703709,-0.418006177390399,0.0345623018543512,-0.230518537705668,-0.234432716299027,0.222542638986682,0,0.00158882697113142
"215","Osorno",-0.0324311621736204,0.2,0.055337968991445,0.00925850576187812,0.100012884217176,-0.0572064100057679,-0.052672697373142,0.0486408375214301,0.0151397083445859,0.120529280272775
"216","Puerto Octay",-0.241236776288394,-0.166666666666667,0.226993952243781,0.0475811295186815,0.178092522483732,-0.0142930991627367,0.01036129702134,-0.282708523222654,0.00976909413854354,0.0699585800181777
"217","Purranque",-0.20905305682783,0.5,0.176810395489227,0.280730214700383,0.0473186438958904,-0.0504436599335919,-0.0394175937030694,-0.0105795777845695,0.00533507450332501,0.0534154162970796
"218","Puyehue",0.00387871830484371,2.5,0.0639293242231619,0.00782256660510512,0.0484921994047122,-0.0540910026469734,-0.0521256578505313,-0.120937821412502,0.00514150584007737,-0.0229876711938726
"219","Río Negro",-0.0804299740621822,-0.5,0.166519557358819,0.228147103810566,0.139954788772983,-0.224594940194134,-0.183517937618928,0.122094447987761,-0.0173355342514067,0.0769143179003657
"220","San Juan de la Costa",0.896419441598503,0,0.299362388585933,-0.104106412244885,0.406666162192259,0.863543227422811,0.704559362892784,0.215538086330662,0.0121262229571448,0.0135678087000118
"221","San Pablo",0.0719301258333403,-0.333333333333333,0.0132054513914869,-0.0896354439994521,0.0406145253106659,-0.0118217825041384,-0.030215835534024,-0.0884521313351342,-0.00948646597520875,0.105397748137389
"222","Coyhaique",-0.0368298527128521,0.25,0.114223875716786,0.244675932449737,0.227708876590397,-0.0404977991367904,0.0986316203930543,0.00641398914892259,0.04210202932501,0.125887793703208
"223","Aysén",-0.085836615295976,-0.333333333333333,0.122217746979067,0.329342927780705,0.162746990004649,0.0000776341410949193,0.0636387351313359,-0.0038899125472742,0.0230655348820464,0.113873684668579
"224","Cisnes",0.402832715344666,1.5,0.192564013354716,-0.121359736556895,0.430288387059652,0.00782851232305956,0.340542193232776,0.118939278891311,0.00796971508268577,0.0802953402812896
"225","Cochrane",-0.302451526222312,-0.5,0.121985783303541,0.195017102390218,0.219360438786293,-0.155347438895949,-0.112852993051917,-0.00670149063574973,0.0788177339901478,0.103737925241495
"226","Chile Chico",-0.56469157005868,2,0.0598889193469207,-0.29663186735992,0.275781890525699,0.0239916195449422,0.090027877907912,-0.140849107141842,0.0729911197747455,0.022540654126834
"227","Río Ibáñez",0.915254237288136,0,0.0915674362089913,-0.115723126188186,0.315473615916955,0.0930879237288136,0.138739576520602,-0.00557432432432432,0.0351861295257522,0.184529393370857
"228","Punta Arenas",-0.00182785393540059,1,0.12281200266302,0.385545426704003,0.0829417862507804,-0.0524193029637558,-0.00524831663905221,0.0267975518292309,0.0100640974162037,0.0949058544215715
"229","Porvenir",-0.447062538308661,1,0.0122903165324679,-0.277866336755486,0.125649370327795,-0.0176169193815859,0.10441033254312,-0.209536266770223,-0.0160436159574461,0.0418627595809283
"230","Natales",0.229068408627418,1,0.100956290527869,0.305606515905665,0.135746206881594,-0.0164414681311052,0.0701506883513722,-0.126846043170172,-0.0362918939984411,0.0322236194190746
"231","Santiago",0.119420639011417,0,0.146634870638109,-0.129975201589686,0.243025479833519,-0.00195480356298029,0.114514833553326,0.0961309334921319,-0.0622447578692765,-0.0506685961095831
"232","Cerrillos",0.658553130687527,-0.5,-0.0657434990290497,-0.109536544177366,-0.00478717870684719,-0.0926263186563213,-0.0484134371134199,-0.124112711198199,-0.129974939035681,0.0198236957342569
"233","Cerro Navia",-0.246277887858494,0,0.108529712775593,0.214509691796099,0.163668858605659,-0.0239772831017946,0.0666525508360102,0.094207704881377,-0.0688076795677428,0.154873035902976
"234","Conchalí",0.220007573076207,0,0.0780756702577589,0.323855385471647,0.0398198901055981,-0.0780773232959284,-0.0325389195660332,-0.0945123073283633,0.045532419766465,-0.00983441286840453
"235","El Bosque",0.261210269155641,2,0.0391409781369567,0.0795688041577222,0.164238705798449,0.00594315144351953,0.127433660036493,0.0252932968092624,-0.0238979161615745,-0.0252041853048524
"236","Estación Central",2.02483186389821,0,-0.0118512347430218,-0.104018539309386,0.053140777305745,-0.0325955833952945,0.0137602359640189,0.101031868126986,-0.118415902891793,0.0444767386687511
"237","Huechuraba",0.496182533264981,0,-0.0326041119332251,-0.0903366004706351,0.076249651854841,0.0396639616616239,0.167286604916682,-0.073785992945357,-0.0620913151691199,-0.015878444090971
"238","Independencia",-0.298627176211684,0.166666666666667,0.133435420641642,-0.178684091883583,0.211778613595355,-0.024267535392314,0.0154588004703267,-0.0931428891992385,0.0490631901287794,-0.0359916793469352
"239","La Cisterna",-0.620023122947249,0.333333333333333,0.0664022613260535,0.150748221356447,0.0328321688432369,-0.00733981918682197,0.00817689791675762,-0.124566373132498,0.0490707193945522,-0.0580257219572184
"240","La Florida",-0.239409443996877,-0.125,0.00436336634227635,0.118564386906373,0.014219720613437,-0.0143544631306598,0.00545523725496164,-0.0554381922290541,-0.0127047187640828,-0.0143189029796109
"241","La Granja",0.152970082465304,-0.5,0.0624247302969792,0.132761496894089,0.125707228003226,-0.00287711095609202,0.0955730297558358,0.0271564805776451,0.0237690804586355,0.0690789689066353
"242","La Pintana",0.0538417839108489,0,0.132905938017249,0.185104355200637,0.17050199618957,0.00396238800494509,0.135956130176601,0.234978580039869,-0.0665232989106514,0.135101636335405
"243","La Reina",3.79670907912418,0,0.0445965236080552,-0.0827027255408146,-0.00576329963289766,-0.0238838323211719,-0.0231913986048615,-0.0869255842832963,-0.00576917041661201,-0.00913744231529243
"244","Las Condes",0.318980327279823,0,-0.004770816720294,-0.165147403041388,0.000964350923631013,-0.0159528457675042,-0.0182496922558184,-0.0307423001525562,-0.0284389043494673,-0.0216211875768071
"245","Lo Barnechea",-0.495861359451203,0,0.0273517861758406,-0.411508801261785,-0.0715531397732946,-0.0494152302424188,-0.110443955629656,0.0492020422235568,-0.123109265415803,-0.00994835980841799
"246","Lo Espejo",0.372778193274253,0,0.0180130064630137,0.0490553486871328,0.00759549026128407,0.00365181348096532,-0.00705407083317004,-0.0762998237578143,-0.147569651548384,-0.0880262936641364
"247","Lo Prado",-0.0474307648973085,0.25,0.0713894451906254,-0.0904001455466909,-0.00283816097390261,-0.0388440172241877,-0.0350187246643736,0.285551533657265,-0.0312673097267982,-0.0121554936523947
"248","Macul",0.0366398685213091,-0.875,0.0982700031817475,0.411429285081331,0.127831295497839,0.0247003455344645,0.137949819471778,-0.207119325323439,0.0152183835086336,0.0462772836633948
"249","Maipú",0.108758764111369,0.4,0.0284099687653818,-0.117115312491196,-0.0291605341889568,0.000143434016146842,-0.0331839686174811,-0.0103776273865202,0.0151296885041003,-0.0158723804623851
"250","Ñuñoa",-0.697947285100638,-0.0999999999999999,0.087148155058257,0.374642873474098,0.0567161364742538,-0.00477833402755401,0.0417952063025626,-0.0155395951097195,0.00639114385753436,-0.0156432175275175
"251","Pedro Aguirre Cerda",0.145790126908654,0.333333333333333,0.127178640784249,0.182836231671003,0.0152978762657327,-0.0155305193055552,0.00178370567570602,-0.128081297190489,0.113244638074032,-0.0101456992573547
"252","Peñalolén",0.326881776501946,2.5,0.0790331191189302,0.706748005888235,0.193365668796752,-0.00443478580459203,0.105764959148845,-0.13893347097501,0.0417073560377708,0.0833288037676258
"253","Providencia",-0.269232501710357,0,0.0712896852239389,0.0528758266194268,0.00586974317679224,-0.00882900019358146,-0.0110286023207974,0.0398089078025662,0.0412425546414264,-0.0143147027109636
"254","Pudahuel",0.0470084006552683,0,0.0800346193216508,-0.105465881917063,0.0678638635772924,0.00838557155276472,0.0657494452515775,0.13376998489778,-0.0807854841999365,0.047684530694754
"255","Quilicura",0.121571768013742,-0.666666666666667,-0.00582007728620578,0.0982309102260503,-0.0331599125833471,-0.0378719953567377,-0.0470494283193181,-0.0614967759085006,-0.0918265884648778,-0.00467269676552909
"256","Quinta Normal",0.983867703280361,0.25,0.0748531175705504,-0.0355776332916136,0.061792282145707,-0.0307709363907284,0.0149905232963563,-0.0449727489243431,-0.0434437754215403,-0.0239028271169278
"257","Recoleta",0.486217073921528,-0.5,0.0798090062618802,0.115194653777718,0.0998503516939986,-0.0164435157236681,0.0456043408121771,0.311023983713383,-0.21093374708287,-0.0970119489760152
"258","Renca",-0.0260450334373871,-0.5,-0.0271061945858247,0.32274056949901,0.0265910435320002,0.0105733360489827,0.0193367340277697,-0.129353278580242,-0.030907009647709,0.0324189010907473
"259","San Joaquín",-0.187380727665892,-0.5,0.0671380201581653,0.00178992724573378,0.226260431609169,0.00368406382830464,0.248826759686175,0.0224680307563454,-0.0514294084499827,0.0466126613145425
"260","San Miguel",0.780761334548176,0.125,-0.0267360737843675,0.0620248335909364,0.11586697794973,-0.0507841427090362,0.0551844833010359,-0.016391536487544,-0.0128484863463443,-0.0146590536851517
"261","San Ramón",0.192682986401961,-0.75,0.0880544605125149,0.0790475264275477,0.0454420297838365,-0.0254626776492828,0.0280412562449354,0.139736025882437,-0.113259399669581,0.182770084535332
"262","Vitacura",19.2545891089482,0,0.0419021723671426,0.278167395037983,0.0057742218158115,-0.0036554161082003,0.0020542349679996,0.00334104995675326,-0.0150684375126924,-0.0121264738006553
"263","Puente Alto",-0.112210333008306,-0.714285714285714,0.0588744475924685,0.215730912624304,-0.0148120974762788,-0.00196071874874662,-0.0189395995419754,-0.0209599209345486,0.00302632722272375,0.0427597053118409
"264","Pirque",-0.759290020533248,-0.2,0.240777224882583,0.353508347040776,0.0659803170890618,-0.0326817062300203,-0.00614795330440403,0.0189093309111413,0.0864164663028108,0.128037435613004
"265","San José de Maipo",0.685864141267548,-0.666666666666667,0.0682835269374799,-0.0330414054482486,0.287375662243635,-0.111398386352609,0.108011131206582,0.152245094963858,0.0342287318261445,-0.0997231064615
"266","Colina",-0.0725001464696371,1,-0.0357734158379227,0.307949553937831,0.0212392767140669,0.00162211694664112,0.0182956624037773,0.14283003595882,0.0153452038773726,0.00483134736311533
"267","Lampa",-0.287184848892613,0,0.134893303538039,0.54016171141486,0.216215481841541,-0.0211150901689473,0.13663619468939,-0.0994829274631949,-0.042635186606798,0.0762706671756684
"268","Tiltil",0.379752909911073,0.5,0.0710376104773608,-0.1089801695913,0.118918241288261,-0.0103079342462586,-0.0117296787169581,0.0178094249680724,-0.0483188513958623,-0.0279799524920463
"269","San Bernardo",0.110758677507061,3,0.0383563273465445,0.0950789071263,0.0853329815456207,-0.0170600667131098,0.0645148962851424,-0.140064243767844,-0.0806256823412769,-0.00557846797762883
"270","Buin",1.00690008558341,1.5,-0.00805575215653496,0.100022813000626,0.092875633608913,0.00207411851538791,0.137925085195437,-0.0484416832244724,-0.0375867674709444,0.0786930238921275
"271","Calera de Tango",-0.10175821788237,0,0.00764812072169475,0.207134887190774,0.184686315640168,-0.0617559303427814,0.30747227417823,-0.185748751993433,-0.128388809168667,0.0431331398794151
"272","Paine",0.0930234302504524,-0.333333333333333,0.202080240141815,0.660362729050612,0.302692041464143,0.0054415397305451,0.351148165444497,0.03082575237326,0.0200916230366492,0.168218627368582
"273","Melipilla",0.354665476572615,0.5,0.0379157903641089,-0.153032043621921,0.0211526583580838,0.142821628891684,0.116939684566271,0.0393542677493077,-0.019882268899023,0.0526512014501306
"274","Alhué",-0.444173249700374,-0.666666666666667,0.0899155859006133,-0.110339012761609,0.563473566320556,0.0502279558757963,0.317497951593596,0.0634927060525207,-0.049071929133315,0.0713047378154786
"275","Curacaví",-0.381251793167085,0,0.0402175109259192,-0.0269274980478053,-0.103054331605407,0.0014603232028679,0.0121643410200492,0.0661912328844119,0.0221528710107344,0.165303459673815
"276","María Pinto",0.177201444968585,2,0.0455666680320189,-0.185767342934109,0.162370008672558,0.122901312264727,0.29838485376691,0.00662882234370976,-0.0504163286489066,0.00978253366246084
"277","San Pedro",-0.0905737644934006,-0.75,0.183587159816281,0.0717903729830395,0.597032461794318,0.0769976719878089,0.43295734408104,-0.0854574062484832,0.0676935549250102,0.0680770052138947
"278","Talagante",-0.241940576386171,-0.714285714285714,0.128235172730656,0.40367186138119,0.0566732954267497,0.0270491998654529,0.036317191593358,0.203953112908095,-0.0213788943315314,0.129873937968799
"279","El Monte",-0.017954959626738,-0.5,0.0519331888134687,0.1777784052069,0.137471150847007,0.0369726385729056,-0.0167408232838396,-0.213145694709323,0.0767027806813323,0.0694735252525639
"280","Isla de Maipo",-0.0947333472069182,-0.75,0.027075732234147,0.119797096326156,0.129001896417218,0.00488207727062747,0.0642078038684812,-0.0989683966883289,0.0764857183207513,0.0120596596695036
"281","Padre Hurtado",-0.0762533017614352,0,0.0939941992662026,0.221474341142507,0.212321527447867,0.0323527296873549,0.183524232797428,0.211516501981799,-0.278705114856136,0.0753705581241578
"282","Peñaflor",0.354561076071816,2,0.10204337564618,-0.162078852554813,0.0414385449687338,-0.0268315088003594,0.0311587664271027,0.0726371866983845,-0.208764634772575,0.0325302981389159
"283","Valdivia",-0.210391322628387,-0.0999999999999999,0.129526690270746,0.477242925616313,0.164776759480361,-0.0194012020783878,0.0622824183274666,0.0321907341566232,0.00355242182483599,0.128156551115634
"284","Corral",3.83432644641259,2,0.228859166152972,0.107245094918177,0.199501783141782,0.230243897688074,0.292625460891216,0.132005811381972,-0.0364500792393027,0.0391720065946469
"285","Lanco",0.088498979889245,2,0.106539193345289,-0.1042918795306,0.0700293043983891,-0.0503388482742799,-0.0289081401560284,0.0865714742681059,0.0245403184069077,0.0243104372149468
"286","Los Lagos",-0.330317470894493,0.25,0.110670480636532,0.116263655346845,0.160613121085122,-0.257111282686698,-0.156402134511382,-0.0532348228883298,0.00965654343859236,0.0572954621454413
"287","Máfil",0.419056922660076,2,0.110410519929314,0.210809752427675,0.229136203628486,-0.045393365493419,0.132190476190476,-0.063594470046083,0.0212765957446809,0.0909874326750448
"288","Mariquina",-0.0435793908540331,0.2,0.0906839800490051,-0.0873297868361203,0.0159216855066545,0.215927894528565,0.170545377881824,0.0342558274832253,0.0390972098809313,0.189717392371053
"289","Paillaco",-0.0392173940639865,0,0.0775519914095181,0.175496712513139,0.0293761943481737,-0.00754634995973569,-0.0271918816076683,0.050578264269472,0.11041858472187,0.0883981414067716
"290","Panguipulli",0.266968803842183,0,0.256642017262145,-0.0711694684816113,0.315671829720286,0.0645490485661568,0.169234428457091,0.165301107909953,-0.0108928571003651,0.0165563842595602
"291","La Unión",-0.143586474904735,2,0.0467085724531939,-0.118071528214675,0.165623871794175,0.161890847621789,0.212830188707379,0.0649030460897505,0.0259701000329779,0.0284908041679181
"292","Futrono",0.218686127933604,0,0.0639947766585039,0.206809433711703,0.560897218998848,-0.215329278786161,0.150757926641171,0.0602146551615154,-0.000127156776268562,0.016973565494329
"293","Lago Ranco",-0.365770860699621,0.5,0.238474746588176,0.119490107981647,0.453153664874011,0.153477811451745,0.669276666094546,-0.033519399296603,0,0.130171562387134
"294","Río Bueno",-0.219494341112573,0.333333333333333,0.225219295030857,0.42541911091492,0.375555036278628,0.188553316820605,0.52612408940411,0.0260932983270723,0.00543689320388355,0.0478182928798229
"295","Arica",0.176715272098829,0,0.0188826415964916,-0.199123804177354,-0.0335448236285828,-0.0174464148658264,-0.0481856125961956,0.170954265909294,-0.0447189783627424,0.0573749576151792
"296","Putre",2,-0.666666666666667,0.104156371461156,0.124656012012271,0.121734446539187,-0.031972605902043,-0.331227836879433,0.00847794100474102,0.0222016651248844,0.56674793144208
"297","Chillán",-0.00544921645318957,-0.2,0.0569151310397587,0.2369518449074,0.130185518549142,-0.000550368678669886,0.117498544939417,0.0525907757652361,-0.0358494746700959,0.0526575182640961
